MIN_NUM_WORKERS,aggregation_algorithm,batch_size,best_acc,best_f1,best_loss,best_prec,best_recall,best_round,convnet_hidden1,convnet_hidden2,dataframe_path,dataset_name,dataset_path,device,early_stop_patience,encryption_mode,fedprox_mu,global_epoch,gpu_blacklist,he_backend,heartbeat_interval_hours,heavy_client_threshold,hf_repo_id,image_size,learning_rate,local_epoch,log_dir,model_name,models_percentage,notification_interval,num_classes,num_clients,num_custom_layers,num_images,num_parallel_executions,pc_name,plot_dir,round_timeout,server_join_timeout,server_ready_timeout,server_startup_timeout,splitting_dir,telegram_bot_token,telegram_chat_id,total_duration,weighted_aggregation,worker_id
4,FedAvg,16,0.8725490196078431,0.8726052195021082,0.3210545709612323,0.8736669914239217,0.8725490196078431,3,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260607-000346_dataset_ISIC_worker_1.csv,dataset_ISIC,dbluigi/dataset_ISIC/dataset,cuda,5,no_encryption,0.0,20,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_ISIC_run_1_ConvNet,ConvNet,1,100,2,4,-1,2022,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_ISIC_run_1_ConvNet,1800,300,180,660,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_ISIC_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,4098.603157043457,True,1
2,FedAvg,16,0.8333333333333334,0.8336713342990505,0.5352943063366646,0.8354511615967143,0.8333333333333334,6,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260612-155646_dataset_ISIC_worker_1.csv,dataset_ISIC,dbluigi/dataset_ISIC/dataset,cuda,5,homomorphic,0.0,10,[],ckks,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_ISIC_run_1_ConvNet,ConvNet,1,100,2,2,-1,2022,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_ISIC_run_1_ConvNet,1800,300,180,960,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_ISIC_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,1728.9732599258423,True,1
4,FedAvg,16,0.8382352941176471,0.8378795528077335,0.38972297727185135,0.8558686372406255,0.8382352941176471,10,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260612-160524_dataset_slices_sorted_T1_worker_1.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,30,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,5,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_slices_sorted_T1_run_1_ConvNet,ConvNet,1,100,2,4,-1,1358,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_slices_sorted_T1_run_1_ConvNet,1800,300,180,600,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_slices_sorted_T1_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,500.708167552948,True,1
2,FedProx,16,0.8088235294117647,0.8090521771238675,0.4426552889978184,0.8099503952524407,0.8088235294117647,8,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260607-002426_dataset_ISIC_worker_1.csv,dataset_ISIC,dbluigi/dataset_ISIC/dataset,cuda,5,homomorphic,0.05,10,[],ckks,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_ISIC_run_1_ConvNet,ConvNet,1,100,2,2,-1,2022,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_ISIC_run_1_ConvNet,1800,300,180,960,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_ISIC_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,1224.6658084392548,True,1
4,FedProx,16,0.8161764705882353,0.8163125637786627,0.5004450137562612,0.8350102031762932,0.8161764705882353,17,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260603-030447_dataset_slices_sorted_T1_worker_1.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.05,30,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ConvNet,ConvNet,1,100,2,4,-1,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,322.04357862472534,True,1
4,FedAvg,16,0.8529411764705882,0.849687028657617,0.5086042678592682,0.8603149086895217,0.8529411764705882,11,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260612-162035_dataset_multy_sorted_T1_worker_1.csv,dataset_multy_sorted_T1,dataset/dataset_multy_sorted_T1,cuda,5,no_encryption,0.0,30,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,5,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_multy_sorted_T1_run_1_ConvNet,ConvNet,1,100,3,4,-1,1358,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_multy_sorted_T1_run_1_ConvNet,1800,300,180,600,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_multy_sorted_T1_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,423.7975187301636,True,1
4,FedAvg,16,0.7214285714285714,0.7089346953943226,1.2989388184888022,0.7085868388857519,0.7214285714285714,16,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260612-163209_dataset_multy_sorted_T2_worker_0.csv,dataset_multy_sorted_T2,dataset/dataset_multy_sorted_T2,cuda,5,no_encryption,0.0,30,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,5,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_multy_sorted_T2_run_0_ConvNet,ConvNet,1,100,3,4,-1,1380,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_multy_sorted_T2_run_0_ConvNet,1800,300,180,600,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_multy_sorted_T2_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,659.7032108306885,True,0
4,FedProx,16,0.8529411764705882,0.8510908403555462,0.6213545040638351,0.8616876372681326,0.8529411764705882,16,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260607-003857_dataset_multy_sorted_T1_worker_0.csv,dataset_multy_sorted_T1,dataset/dataset_multy_sorted_T1,cuda,5,no_encryption,0.05,30,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_multy_sorted_T1_run_0_ConvNet,ConvNet,1,100,3,4,-1,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_multy_sorted_T1_run_0_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_multy_sorted_T1_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,680.5579190254211,True,0
4,FedAvg,16,0.7785714285714286,0.7753594771241831,0.8487568489808057,0.7914285714285714,0.7785714285714286,17,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260603-031504_dataset_slices_sorted_T2_worker_0.csv,dataset_slices_sorted_T2,dataset/dataset_slices_sorted_T2,cuda,5,no_encryption,0.0,30,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T2_run_0_ConvNet,ConvNet,1,100,2,4,-1,1381,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T2_run_0_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T2_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,195.19605159759521,True,0
4,FedProx,16,0.7142857142857143,0.6970628972192652,0.8047196166855949,0.7128446196660483,0.7142857142857143,11,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260603-031411_dataset_multy_sorted_T2_worker_1.csv,dataset_multy_sorted_T2,dataset/dataset_multy_sorted_T2,cuda,5,no_encryption,0.05,30,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_multy_sorted_T2_run_1_ConvNet,ConvNet,1,100,3,4,-1,1380,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_multy_sorted_T2_run_1_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_multy_sorted_T2_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,228.08275318145752,True,1
4,FedProx,16,0.7214285714285714,0.7172368387585778,0.7257598063775471,0.7274079571099695,0.7214285714285714,8,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260612-163832_dataset_slices_sorted_T2_worker_1.csv,dataset_slices_sorted_T2,dataset/dataset_slices_sorted_T2,cuda,5,no_encryption,0.05,30,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,5,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_slices_sorted_T2_run_1_ConvNet,ConvNet,1,100,2,4,-1,1381,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_slices_sorted_T2_run_1_ConvNet,1800,300,180,600,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_slices_sorted_T2_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,249.9244086742401,True,1
2,FedAvg,16,0.8970588235294118,0.8957659987071752,0.30323007264558005,0.902003410059676,0.8970588235294118,3,-1,-1,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260603-031727_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_AlexNet,AlexNet,1,100,2,2,4,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_AlexNet,1800,300,180,660,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_AlexNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,131.12552666664124,True,0
2,FedProx,16,0.8897058823529411,0.8890347416888771,0.3022959889734493,0.8943669362609116,0.8897058823529411,4,-1,-1,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260607-005211_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.05,5,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_AlexNet,AlexNet,1,100,2,2,4,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_AlexNet,1800,300,180,660,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_AlexNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,235.7087483406067,True,0
4,FedAvg,16,0.8235294117647058,0.8235978686346334,0.3804162708932863,0.8362113784907903,0.8235294117647058,4,-1,-1,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260607-005517_dataset_slices_sorted_T1_worker_1.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_AlexNet,AlexNet,1,100,2,4,2,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_AlexNet,1800,300,180,660,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_AlexNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,256.80266284942627,True,1
4,FedProx,16,0.8235294117647058,0.8238930097006061,0.3925694240366711,0.8341340247299999,0.8235294117647058,4,-1,-1,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260607-005641_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.05,5,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_AlexNet,AlexNet,1,100,2,4,2,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_AlexNet,1800,300,180,660,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_AlexNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,257.93549251556396,True,0
2,FedAvg,16,0.9264705882352942,0.9256478777147715,0.3133186566479066,0.9289389743418638,0.9264705882352942,5,-1,-1,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/csv\csv_DESKTOP-O3MBGM6\runs\20260605-010341_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,10,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,5,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/log\log_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_0_AlexNet,AlexNet,1,100,2,2,2,1358,2,,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\static/plots\plots_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_0_AlexNet,1800,300,180,660,C:\Users\DaisLabTSB\Desktop\Giando\FCGS\results/run_dataset\split_DESKTOP-O3MBGM6\dataset_slices_sorted_T1_run_0_AlexNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,393.52264881134033,True,0
2,FedProx,16,0.9191176470588235,0.9175471659251936,0.27718286698355393,0.9274815057400361,0.9191176470588235,7,-1,-1,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260607-010432_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.05,10,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_AlexNet,AlexNet,1,100,2,2,2,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_AlexNet,1800,300,180,660,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_AlexNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,459.7945017814636,True,0
8,FedAvg,16,0.6985294117647058,0.693782309134308,0.5238497467602,0.6994396738882033,0.6985294117647058,4,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260607-010607_dataset_slices_sorted_T1_worker_1.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ConvNet,ConvNet,1,100,2,8,-1,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,177.3376703262329,True,1
8,FedProx,16,0.7352941176470589,0.7312705013182028,0.5391364734181586,0.7507299073475544,0.7352941176470589,4,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260612-171759_dataset_slices_sorted_T1_worker_1.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.05,5,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,5,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_slices_sorted_T1_run_1_ConvNet,ConvNet,1,100,2,8,-1,1358,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_slices_sorted_T1_run_1_ConvNet,1800,300,180,600,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_slices_sorted_T1_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,375.43487334251404,True,1
4,FedAvg,16,0.8088235294117647,0.8084072280673786,0.5600018931402113,0.8292146986999929,0.8088235294117647,8,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260607-011113_dataset_slices_sorted_T1_worker_1.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,10,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ConvNet,ConvNet,1,100,2,4,-1,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,294.6449227333069,True,1
4,FedProx,16,0.8161764705882353,0.8152517825311943,0.47749655080192227,0.8655674390968509,0.8161764705882353,4,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260612-172814_dataset_slices_sorted_T1_worker_1.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.05,10,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,5,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_slices_sorted_T1_run_1_ConvNet,ConvNet,1,100,2,4,-1,1358,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_slices_sorted_T1_run_1_ConvNet,1800,300,180,600,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_slices_sorted_T1_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,591.0045115947723,True,1
2,FedAvg,16,0.8676470588235294,0.8653905299332737,0.9959891775951633,0.8732174688057041,0.8676470588235294,9,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260603-033532_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,20,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_ConvNet,ConvNet,1,100,2,2,-1,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,308.7573833465576,True,0
2,FedProx,16,0.8602941176470589,0.8589438895585513,0.5673303833806559,0.8635630727407986,0.8602941176470589,7,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260607-011825_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.05,20,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,5,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_ConvNet,ConvNet,1,100,2,2,-1,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,300.57921981811523,True,0
2,FedAvg,16,0.8308823529411765,0.8283227263716503,0.4268372102695353,0.8335335053683207,0.8308823529411765,4,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260612-174720_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,homomorphic,0.0,5,[],ckks,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_slices_sorted_T1_run_0_ConvNet,ConvNet,1,100,2,2,-1,1358,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_slices_sorted_T1_run_0_ConvNet,1800,300,180,900,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_slices_sorted_T1_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,988.3325335979462,True,0
2,FedProx,16,0.7205882352941176,0.7194841161939864,0.5095694954780972,0.7199129044330282,0.7205882352941176,4,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260607-012404_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,homomorphic,0.05,5,[],ckks,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_ConvNet,ConvNet,1,100,2,2,-1,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_ConvNet,1800,300,180,900,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,327.5653100013733,True,0
8,FedAvg,16,0.6176470588235294,0.6074287375253185,0.6675762503462679,0.6261776418026419,0.6176470588235294,3,-1,-1,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260612-175627_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,224,0.001,2,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_slices_sorted_T1_run_0_ResNet18,ResNet18,1,100,2,8,2,1358,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_slices_sorted_T1_run_0_ResNet18,1800,300,180,720,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_slices_sorted_T1_run_0_ResNet18,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,177.1546242237091,True,0
